Time,Channel A,Channel B
(ms),(mV),(mV)

-0.48191993,0.00000000,-0.78740150
-0.48185593,-0.79047730,0.00000000
-0.48179193,-1.58403000,-1.57787900
-0.48172793,-1.58403000,-1.57787900
-0.48166393,-1.58403000,-1.57787900
-0.48159993,-2.37758400,-1.57787900
-0.48153593,-0.79047730,-1.57787900
-0.48147193,-0.79047730,-1.57787900
-0.48140793,-0.79047730,-1.57787900
-0.48134393,-0.79047730,-0.78740150
-0.48127993,0.00000000,0.00000000
-0.48121593,0.00000000,0.00000000
-0.48115193,0.79047730,0.78740150
-0.48108793,0.79047730,0.78740150
-0.48102393,1.58403000,1.57787900
-0.48095993,1.58403000,1.57787900
-0.48089593,1.58403000,1.57787900
-0.48083193,1.58403000,1.57787900
-0.48076793,1.58403000,1.57787900
-0.48070393,1.58403000,1.57787900
-0.48063993,0.79047730,1.57787900
-0.48057593,1.58403000,1.57787900
-0.48051193,0.00000000,0.78740150
-0.48044793,0.00000000,0.00000000
-0.48038393,-0.79047730,-0.78740150
-0.48031993,-0.79047730,-0.78740150
-0.48025593,-1.58403000,-1.57787900
-0.48019193,-2.37758400,-2.36528000
-0.48012793,-2.37758400,-2.36528000
-0.48006393,-2.37758400,-3.15575800
-0.47999993,-2.37758400,-3.94315900
-0.47993593,-3.16806100,-3.15575800
-0.47987193,-2.37758400,-2.36528000
-0.47980793,-2.37758400,-1.57787900
-0.47974393,-1.58403000,-1.57787900
-0.47967993,-1.58403000,-1.57787900
-0.47961593,0.00000000,0.00000000
-0.47955193,0.00000000,0.78740150
-0.47948793,0.79047730,1.57787900
-0.47942393,1.58403000,1.57787900
-0.47935993,2.37758400,2.36528000
-0.47929593,3.16806100,2.36528000
-0.47923193,3.16806100,3.15575800
-0.47916793,3.16806100,3.15575800
-0.47910393,3.16806100,3.15575800
-0.47903993,3.16806100,3.15575800
-0.47897593,2.37758400,2.36528000
-0.47891193,2.37758400,1.57787900
-0.47884793,1.58403000,1.57787900
-0.47878393,0.79047730,0.78740150
-0.47871993,0.79047730,0.00000000
-0.47865593,-0.79047730,-0.78740150
-0.47859193,-1.58403000,-0.78740150
-0.47852793,-2.37758400,-1.57787900
-0.47846393,-2.37758400,-2.36528000
-0.47839993,-3.16806100,-3.15575800
-0.47833593,-3.16806100,-3.15575800
-0.47827193,-3.16806100,-3.15575800
-0.47820793,-3.16806100,-3.15575800
-0.47814393,-3.16806100,-3.15575800
-0.47807993,-3.16806100,-2.36528000
-0.47801593,-2.37758400,-2.36528000
-0.47795193,-1.58403000,-1.57787900
-0.47788793,-0.79047730,-0.78740150
-0.47782393,0.00000000,0.00000000
-0.47775993,0.79047730,0.00000000
-0.47769593,0.79047730,0.78740150
-0.47763193,1.58403000,1.57787900
-0.47756793,1.58403000,2.36528000
-0.47750393,2.37758400,1.57787900
-0.47743993,2.37758400,2.36528000
-0.47737593,2.37758400,1.57787900
-0.47731193,2.37758400,1.57787900
-0.47724793,1.58403000,1.57787900
-0.47718393,1.58403000,1.57787900
-0.47711993,0.79047730,0.78740150
-0.47705593,0.00000000,0.00000000
-0.47699193,0.00000000,-0.78740150
-0.47692793,-1.58403000,-0.78740150
-0.47686393,-1.58403000,-1.57787900
-0.47679993,-1.58403000,-1.57787900
-0.47673593,-1.58403000,-2.36528000
-0.47667193,-2.37758400,-2.36528000
-0.47660793,-2.37758400,-2.36528000
-0.47654393,-1.58403000,-1.57787900
-0.47647993,-2.37758400,-1.57787900
-0.47641593,-1.58403000,-1.57787900
-0.47635193,-0.79047730,-1.57787900
-0.47628793,0.00000000,-0.78740150
-0.47622393,0.79047730,-0.78740150
-0.47615993,0.79047730,0.78740150
-0.47609593,1.58403000,1.57787900
-0.47603193,2.37758400,1.57787900
-0.47596793,2.37758400,3.15575800
-0.47590393,2.37758400,3.15575800
-0.47583993,2.37758400,2.36528000
-0.47577593,3.16806100,3.15575800
-0.47571193,2.37758400,2.36528000
-0.47564793,1.58403000,1.57787900
-0.47558393,1.58403000,1.57787900
-0.47551993,1.58403000,1.57787900
-0.47545593,0.79047730,0.00000000
-0.47539193,0.00000000,0.00000000
-0.47532793,-0.79047730,-0.78740150
-0.47526393,-1.58403000,-1.57787900
-0.47519993,-2.37758400,-2.36528000
-0.47513593,-2.37758400,-2.36528000
-0.47507193,-3.16806100,-3.15575800
-0.47500793,-3.16806100,-3.94315900
-0.47494393,-3.16806100,-3.94315900
-0.47487993,-3.16806100,-3.15575800
-0.47481593,-3.16806100,-2.36528000
-0.47475193,-2.37758400,-2.36528000
-0.47468793,-1.58403000,-1.57787900
-0.47462393,-0.79047730,-0.78740150
-0.47455993,-0.79047730,0.00000000
-0.47449593,0.00000000,0.78740150
-0.47443193,0.79047730,1.57787900
-0.47436793,1.58403000,1.57787900
-0.47430393,2.37758400,2.36528000
-0.47423993,3.16806100,3.15575800
-0.47417593,3.16806100,3.15575800
-0.47411193,3.16806100,3.15575800
-0.47404793,3.16806100,3.15575800
-0.47398393,2.37758400,3.15575800
-0.47391993,2.37758400,2.36528000
-0.47385593,2.37758400,2.36528000
-0.47379193,1.58403000,1.57787900
-0.47372793,0.79047730,0.78740150
-0.47366393,0.00000000,0.00000000
-0.47359993,-0.79047730,-0.78740150
-0.47353593,-1.58403000,-1.57787900
-0.47347193,-2.37758400,-1.57787900
-0.47340793,-2.37758400,-2.36528000
-0.47334393,-3.16806100,-3.15575800
-0.47327993,-3.16806100,-3.15575800
-0.47321593,-3.16806100,-3.15575800
-0.47315193,-3.16806100,-2.36528000
-0.47308793,-2.37758400,-1.57787900
-0.47302393,-1.58403000,-2.36528000
-0.47295993,-0.79047730,-1.57787900
-0.47289593,0.00000000,-0.78740150
-0.47283193,0.00000000,0.00000000
-0.47276793,0.79047730,0.78740150
-0.47270393,0.79047730,0.78740150
-0.47263993,1.58403000,1.57787900
-0.47257593,1.58403000,2.36528000
-0.47251193,2.37758400,2.36528000
-0.47244793,2.37758400,2.36528000
-0.47238393,2.37758400,2.36528000
-0.47231993,1.58403000,1.57787900
-0.47225593,1.58403000,1.57787900
-0.47219193,0.79047730,0.78740150
-0.47212793,0.00000000,0.78740150
-0.47206393,0.00000000,0.00000000
-0.47199993,-0.79047730,-0.78740150
-0.47193593,-1.58403000,-1.57787900
-0.47187193,-1.58403000,-1.57787900
-0.47180793,-2.37758400,-1.57787900
-0.47174393,-2.37758400,-2.36528000
-0.47167993,-3.16806100,-2.36528000
-0.47161593,-3.16806100,-3.15575800
-0.47155193,-3.16806100,-2.36528000
-0.47148793,-2.37758400,-1.57787900
-0.47142393,-1.58403000,-1.57787900
-0.47135993,-1.58403000,-1.57787900
-0.47129593,-0.79047730,-1.57787900
-0.47123193,0.00000000,0.78740150
-0.47116793,0.79047730,1.57787900
-0.47110393,1.58403000,1.57787900
-0.47103993,2.37758400,1.57787900
-0.47097593,3.16806100,3.15575800
-0.47091193,3.16806100,3.15575800
-0.47084793,3.16806100,3.94315900
-0.47078393,3.16806100,3.94315900
-0.47071993,3.16806100,3.15575800
-0.47065593,2.37758400,3.15575800
-0.47059193,2.37758400,2.36528000
-0.47052793,1.58403000,1.57787900
-0.47046393,1.58403000,0.78740150
-0.47039993,0.00000000,0.00000000
-0.47033593,-0.79047730,-0.78740150
-0.47027193,-1.58403000,-1.57787900
-0.47020793,-2.37758400,-1.57787900
-0.47014393,-2.37758400,-2.36528000
-0.47007993,-3.16806100,-3.15575800
-0.47001593,-3.16806100,-3.15575800
-0.46995193,-3.16806100,-3.94315900
-0.46988793,-3.16806100,-3.94315900
-0.46982393,-3.16806100,-3.15575800
-0.46975993,-2.37758400,-2.36528000
-0.46969593,-2.37758400,-2.36528000
-0.46963193,-0.79047730,-0.78740150
-0.46956793,0.00000000,0.00000000
-0.46950393,0.00000000,0.78740150
-0.46943993,0.79047730,1.57787900
-0.46937593,2.37758400,1.57787900
-0.46931193,2.37758400,2.36528000
-0.46924793,3.16806100,2.36528000
-0.46918393,3.16806100,3.15575800
-0.46911993,3.16806100,3.15575800
-0.46905593,3.16806100,3.15575800
-0.46899193,3.16806100,3.15575800
-0.46892793,2.37758400,2.36528000
-0.46886393,2.37758400,1.57787900
-0.46879993,1.58403000,0.78740150
-0.46873593,0.79047730,0.00000000
-0.46867193,0.00000000,0.00000000
-0.46860793,-0.79047730,-1.57787900
-0.46854393,-1.58403000,-2.36528000
-0.46847993,-2.37758400,-2.36528000
-0.46841593,-3.16806100,-2.36528000
-0.46835193,-3.16806100,-3.15575800
-0.46828793,-3.16806100,-3.15575800
-0.46822393,-3.16806100,-3.15575800
-0.46815993,-2.37758400,-3.15575800
-0.46809593,-2.37758400,-2.36528000
-0.46803193,-2.37758400,-2.36528000
-0.46796793,-1.58403000,-1.57787900
-0.46790393,0.00000000,-0.78740150
-0.46783993,0.00000000,0.00000000
-0.46777593,0.79047730,0.78740150
-0.46771193,0.79047730,1.57787900
-0.46764793,1.58403000,2.36528000
-0.46758393,2.37758400,3.15575800
-0.46751993,2.37758400,3.15575800
-0.46745593,3.16806100,2.36528000
-0.46739193,2.37758400,3.15575800
-0.46732793,2.37758400,2.36528000
-0.46726393,2.37758400,2.36528000
-0.46719993,1.58403000,1.57787900
-0.46713593,0.79047730,0.78740150
-0.46707193,0.79047730,0.00000000
-0.46700793,0.00000000,-0.78740150
-0.46694393,-0.79047730,-0.78740150
-0.46687993,-1.58403000,-1.57787900
-0.46681593,-2.37758400,-2.36528000
-0.46675193,-2.37758400,-2.36528000
-0.46668793,-3.16806100,-2.36528000
-0.46662393,-3.16806100,-2.36528000
-0.46655993,-3.16806100,-3.15575800
-0.46649593,-3.16806100,-2.36528000
-0.46643193,-2.37758400,-2.36528000
-0.46636793,-2.37758400,-1.57787900
-0.46630393,-1.58403000,-1.57787900
-0.46623993,0.00000000,0.00000000
-0.46617593,0.00000000,0.00000000
-0.46611193,0.79047730,1.57787900
-0.46604793,1.58403000,1.57787900
-0.46598393,2.37758400,2.36528000
-0.46591993,2.37758400,3.15575800
-0.46585593,3.16806100,3.15575800
-0.46579193,3.16806100,3.15575800
-0.46572793,2.37758400,3.15575800
-0.46566393,2.37758400,2.36528000
-0.46559993,2.37758400,1.57787900
-0.46553593,1.58403000,1.57787900
-0.46547193,1.58403000,1.57787900
-0.46540793,0.79047730,0.78740150
-0.46534393,0.00000000,0.00000000
-0.46527993,-0.79047730,-0.78740150
-0.46521593,-1.58403000,-1.57787900
-0.46515193,-1.58403000,-2.36528000
-0.46508793,-2.37758400,-2.36528000
-0.46502393,-3.16806100,-3.15575800
-0.46495993,-3.16806100,-3.15575800
-0.46489593,-2.37758400,-3.15575800
-0.46483193,-2.37758400,-3.15575800
-0.46476793,-2.37758400,-2.36528000
-0.46470393,-2.37758400,-2.36528000
-0.46463993,-1.58403000,-0.78740150
-0.46457593,-0.79047730,-0.78740150
-0.46451193,0.00000000,0.00000000
-0.46444793,0.00000000,0.78740150
-0.46438393,1.58403000,1.57787900
-0.46431993,1.58403000,1.57787900
-0.46425593,1.58403000,2.36528000
-0.46419193,2.37758400,3.15575800
-0.46412793,2.37758400,2.36528000
-0.46406393,2.37758400,2.36528000
-0.46399993,2.37758400,2.36528000
-0.46393593,1.58403000,1.57787900
-0.46387193,1.58403000,0.78740150
-0.46380793,0.79047730,0.78740150
-0.46374393,0.00000000,0.00000000
-0.46367993,-0.79047730,-0.78740150
-0.46361593,-0.79047730,-1.57787900
-0.46355193,-1.58403000,-1.57787900
-0.46348793,-2.37758400,-2.36528000
-0.46342393,-2.37758400,-2.36528000
-0.46335993,-2.37758400,-2.36528000
-0.46329593,-3.16806100,-2.36528000
-0.46323193,-2.37758400,-3.15575800
-0.46316793,-2.37758400,-3.15575800
-0.46310393,-2.37758400,-2.36528000
-0.46303993,-1.58403000,-1.57787900
-0.46297593,-0.79047730,-0.78740150
-0.46291193,0.00000000,0.00000000
-0.46284793,0.79047730,0.78740150
-0.46278393,1.58403000,1.57787900
-0.46271993,2.37758400,2.36528000
-0.46265593,2.37758400,2.36528000
-0.46259193,3.16806100,3.15575800
-0.46252793,3.16806100,3.94315900
-0.46246393,3.16806100,3.15575800
-0.46239993,3.16806100,3.15575800
-0.46233593,3.16806100,3.94315900
-0.46227193,2.37758400,3.15575800
-0.46220793,2.37758400,3.15575800
-0.46214393,1.58403000,1.57787900
-0.46207993,0.79047730,0.78740150
-0.46201593,0.00000000,0.00000000
-0.46195193,-0.79047730,-1.57787900
-0.46188793,-1.58403000,-1.57787900
-0.46182393,-1.58403000,-2.36528000
-0.46175993,-2.37758400,-3.15575800
-0.46169593,-3.16806100,-3.15575800
-0.46163193,-3.16806100,-3.15575800
-0.46156793,-3.16806100,-3.15575800
-0.46150393,-3.16806100,-3.15575800
-0.46143993,-2.37758400,-2.36528000
-0.46137593,-2.37758400,-2.36528000
-0.46131193,-1.58403000,-1.57787900
-0.46124793,-0.79047730,-0.78740150
-0.46118393,-0.79047730,0.00000000
-0.46111993,0.79047730,0.00000000
-0.46105593,0.79047730,0.78740150
-0.46099193,1.58403000,0.78740150
-0.46092793,2.37758400,2.36528000
-0.46086393,2.37758400,2.36528000
-0.46079993,3.16806100,2.36528000
-0.46073593,2.37758400,3.15575800
-0.46067193,2.37758400,2.36528000
-0.46060793,1.58403000,2.36528000
-0.46054393,1.58403000,1.57787900
-0.46047993,0.79047730,0.78740150
-0.46041593,0.00000000,0.00000000
-0.46035193,-0.79047730,-0.78740150
-0.46028793,-0.79047730,-1.57787900
-0.46022393,-1.58403000,-1.57787900
-0.46015993,-2.37758400,-2.36528000
-0.46009593,-2.37758400,-3.15575800
-0.46003193,-2.37758400,-3.15575800
-0.45996793,-2.37758400,-3.15575800
-0.45990393,-2.37758400,-2.36528000
-0.45983993,-2.37758400,-2.36528000
-0.45977593,-2.37758400,-2.36528000
-0.45971193,-1.58403000,-1.57787900
-0.45964793,-0.79047730,-0.78740150
-0.45958393,0.00000000,0.00000000
-0.45951993,0.79047730,0.78740150
-0.45945593,1.58403000,1.57787900
-0.45939193,1.58403000,2.36528000
-0.45932793,2.37758400,3.15575800
-0.45926393,2.37758400,3.15575800
-0.45919993,3.16806100,3.15575800
-0.45913593,3.16806100,3.15575800
-0.45907193,3.16806100,3.15575800
-0.45900793,3.16806100,3.15575800
-0.45894393,2.37758400,2.36528000
-0.45887993,1.58403000,1.57787900
-0.45881593,0.79047730,0.78740150
-0.45875193,0.79047730,0.78740150
-0.45868793,0.00000000,0.00000000
-0.45862393,-1.58403000,-0.78740150
-0.45855993,-2.37758400,-1.57787900
-0.45849593,-2.37758400,-2.36528000
-0.45843193,-3.16806100,-3.15575800
-0.45836793,-3.16806100,-3.94315900
-0.45830393,-3.16806100,-3.94315900
-0.45823993,-3.96161400,-3.94315900
-0.45817593,-3.96161400,-3.15575800
-0.45811193,-3.16806100,-2.36528000
-0.45804793,-2.37758400,-2.36528000
-0.45798393,-1.58403000,-1.57787900
-0.45791993,-1.58403000,-0.78740150
-0.45785593,0.00000000,0.00000000
-0.45779193,0.79047730,0.78740150
-0.45772793,1.58403000,0.78740150
-0.45766393,1.58403000,1.57787900
-0.45759993,2.37758400,2.36528000
-0.45753593,2.37758400,3.15575800
-0.45747193,3.16806100,3.15575800
-0.45740793,3.16806100,3.15575800
-0.45734393,2.37758400,3.15575800
-0.45727993,3.16806100,3.15575800
-0.45721593,2.37758400,2.36528000
-0.45715193,1.58403000,1.57787900
-0.45708793,0.79047730,1.57787900
-0.45702393,0.00000000,0.00000000
-0.45695993,-0.79047730,-0.78740150
-0.45689593,-1.58403000,-1.57787900
-0.45683193,-1.58403000,-1.57787900
-0.45676793,-2.37758400,-2.36528000
-0.45670393,-3.16806100,-3.15575800
-0.45663993,-3.16806100,-3.15575800
-0.45657593,-3.16806100,-3.94315900
-0.45651193,-3.16806100,-3.15575800
-0.45644793,-3.16806100,-3.15575800
-0.45638393,-2.37758400,-2.36528000
-0.45631993,-2.37758400,-2.36528000
-0.45625593,-2.37758400,-1.57787900
-0.45619193,-1.58403000,-0.78740150
-0.45612793,-0.79047730,-0.78740150
-0.45606393,0.00000000,0.00000000
-0.45599993,0.79047730,0.78740150
-0.45593593,0.79047730,0.78740150
-0.45587193,0.79047730,0.78740150
-0.45580793,1.58403000,1.57787900
-0.45574393,1.58403000,1.57787900
-0.45567993,1.58403000,1.57787900
-0.45561593,0.79047730,1.57787900
-0.45555193,1.58403000,1.57787900
-0.45548793,0.79047730,0.78740150
-0.45542393,0.00000000,0.78740150
-0.45535993,0.00000000,0.00000000
-0.45529593,0.00000000,0.78740150
-0.45523193,0.00000000,0.00000000
-0.45516793,0.00000000,0.00000000
-0.45510393,0.00000000,0.00000000
-0.45503993,0.00000000,0.00000000
-0.45497593,0.79047730,0.78740150
-0.45491193,0.79047730,0.78740150
-0.45484793,1.58403000,1.57787900
-0.45478393,1.58403000,2.36528000
-0.45471993,2.37758400,3.15575800
-0.45465593,3.16806100,3.15575800
-0.45459193,3.96161400,4.73363700
-0.45452793,4.75516700,4.73363700
-0.45446393,5.54872000,5.52103800
-0.45439993,5.54872000,6.31151500
-0.45433593,5.54872000,5.52103800
-0.45427193,6.33919800,6.31151500
-0.45420793,6.33919800,6.31151500
-0.45414393,5.54872000,6.31151500
-0.45407993,5.54872000,4.73363700
-0.45401593,3.96161400,3.94315900
-0.45395193,3.16806100,3.15575800
-0.45388793,2.37758400,2.36528000
-0.45382393,0.79047730,0.78740150
-0.45375993,-0.79047730,0.00000000
-0.45369593,-1.58403000,-1.57787900
-0.45363193,-3.96161400,-3.94315900
-0.45356793,-4.75516700,-4.73363700
-0.45350393,-6.33919800,-5.52103800
-0.45343993,-7.13275100,-7.10199300
-0.45337593,-7.92630300,-7.88939400
-0.45331193,-8.71678100,-8.67987200
-0.45324793,-9.51033400,-9.46727400
-0.45318393,-9.51033400,-9.46727400
-0.45311993,-9.51033400,-9.46727400
-0.45305593,-9.51033400,-8.67987200
-0.45299193,-8.71678100,-8.67987200
-0.45292793,-8.71678100,-8.67987200
-0.45286393,-7.92630300,-7.88939400
-0.45279993,-6.33919800,-6.31151500
-0.45273593,-5.54872000,-5.52103800
-0.45267193,-4.75516700,-4.73363700
-0.45260793,-3.16806100,-3.94315900
-0.45254393,-2.37758400,-2.36528000
-0.45247993,-1.58403000,-1.57787900
-0.45241593,-0.79047730,0.00000000
-0.45235193,0.00000000,0.00000000
-0.45228793,0.79047730,0.78740150
-0.45222393,1.58403000,1.57787900
-0.45215993,1.58403000,2.36528000
-0.45209593,1.58403000,2.36528000
-0.45203193,2.37758400,2.36528000
-0.45196793,2.37758400,3.15575800
-0.45190393,3.96161400,3.15575800
-0.45183993,3.96161400,3.94315900
-0.45177593,3.96161400,3.94315900
-0.45171193,4.75516700,4.73363700
-0.45164793,5.54872000,5.52103800
-0.45158393,5.54872000,6.31151500
-0.45151993,6.33919800,6.31151500
-0.45145593,6.33919800,7.10199300
-0.45139193,7.13275100,7.88939400
-0.45132793,7.92630300,8.67987200
-0.45126393,8.71678100,9.46727400
-0.45119993,9.51033400,9.46727400
-0.45113593,9.51033400,10.25775000
-0.45107193,9.51033400,9.46727400
-0.45100793,9.51033400,9.46727400
-0.45094393,9.51033400,9.46727400
-0.45087993,8.71678100,8.67987200
-0.45081593,7.92630300,7.88939400
-0.45075193,7.13275100,6.31151500
-0.45068793,5.54872000,4.73363700
-0.45062393,3.96161400,3.94315900
-0.45055993,2.37758400,1.57787900
-0.45049593,0.00000000,-0.78740150
-0.45043193,-1.58403000,-2.36528000
-0.45036793,-3.96161400,-4.73363700
-0.45030393,-5.54872000,-6.31151500
-0.45023993,-7.92630300,-7.88939400
-0.45017593,-9.51033400,-10.25775000
-0.45011193,-11.09744000,-11.83563000
-0.45004793,-11.88792000,-11.83563000
-0.44998393,-12.68147000,-12.62611000
-0.44991993,-13.47502000,-13.41351000
-0.44985593,-12.68147000,-13.41351000
-0.44979193,-12.68147000,-13.41351000
-0.44972793,-11.88792000,-12.62611000
-0.44966393,-11.09744000,-11.83563000
-0.44959993,-10.30389000,-10.25775000
-0.44953593,-9.51033400,-9.46727400
-0.44947193,-8.71678100,-7.88939400
-0.44940793,-7.13275100,-7.10199300
-0.44934393,-5.54872000,-4.73363700
-0.44927993,-3.96161400,-3.15575800
-0.44921593,-2.37758400,-2.36528000
-0.44915193,-0.79047730,-0.78740150
-0.44908793,0.00000000,0.78740150
-0.44902393,1.58403000,1.57787900
-0.44895993,2.37758400,2.36528000
-0.44889593,3.16806100,3.15575800
-0.44883193,3.16806100,3.15575800
-0.44876793,3.96161400,3.94315900
-0.44870393,4.75516700,4.73363700
-0.44863993,4.75516700,5.52103800
-0.44857593,4.75516700,5.52103800
-0.44851193,4.75516700,4.73363700
-0.44844793,5.54872000,5.52103800
-0.44838393,5.54872000,5.52103800
-0.44831993,5.54872000,5.52103800
-0.44825593,5.54872000,6.31151500
-0.44819193,6.33919800,5.52103800
-0.44812793,6.33919800,6.31151500
-0.44806393,6.33919800,7.10199300
-0.44799993,7.13275100,7.10199300
-0.44793593,7.13275100,7.10199300
-0.44787193,7.13275100,7.10199300
-0.44780793,7.13275100,6.31151500
-0.44774393,6.33919800,6.31151500
-0.44767993,6.33919800,6.31151500
-0.44761593,5.54872000,6.31151500
-0.44755193,4.75516700,5.52103800
-0.44748793,3.96161400,4.73363700
-0.44742393,3.16806100,3.15575800
-0.44735993,1.58403000,2.36528000
-0.44729593,0.79047730,0.78740150
-0.44723193,-0.79047730,-1.57787900
-0.44716793,-2.37758400,-3.15575800
-0.44710393,-3.96161400,-3.94315900
-0.44703993,-5.54872000,-5.52103800
-0.44697593,-7.13275100,-7.10199300
-0.44691193,-7.92630300,-7.88939400
-0.44684793,-9.51033400,-8.67987200
-0.44678393,-9.51033400,-10.25775000
-0.44671993,-9.51033400,-10.25775000
-0.44665593,-10.30389000,-10.25775000
-0.44659193,-10.30389000,-10.25775000
-0.44652793,-10.30389000,-10.25775000
-0.44646393,-9.51033400,-8.67987200
-0.44639993,-7.92630300,-7.88939400
-0.44633593,-7.13275100,-7.10199300
-0.44627193,-5.54872000,-5.52103800
-0.44620793,-3.96161400,-3.94315900
-0.44614393,-2.37758400,-2.36528000
-0.44607993,-0.79047730,-1.57787900
-0.44601593,0.79047730,0.78740150
-0.44595193,1.58403000,2.36528000
-0.44588793,2.37758400,3.15575800
-0.44582393,3.96161400,3.94315900
-0.44575993,4.75516700,4.73363700
-0.44569593,5.54872000,5.52103800
-0.44563193,5.54872000,6.31151500
-0.44556793,6.33919800,6.31151500
-0.44550393,6.33919800,6.31151500
-0.44543993,5.54872000,6.31151500
-0.44537593,5.54872000,5.52103800
-0.44531193,4.75516700,4.73363700
-0.44524793,3.96161400,4.73363700
-0.44518393,3.96161400,3.94315900
-0.44511993,3.16806100,3.15575800
-0.44505593,2.37758400,3.15575800
-0.44499193,2.37758400,2.36528000
-0.44492793,2.37758400,3.15575800
-0.44486393,1.58403000,1.57787900
-0.44479993,1.58403000,1.57787900
-0.44473593,2.37758400,1.57787900
-0.44467193,1.58403000,1.57787900
-0.44460793,1.58403000,0.78740150
-0.44454393,1.58403000,1.57787900
